date,home_team,away_team,home_score,away_score,home_team_victory,draw,tournament_name,city,country,neutral,scoring_team,scoring_player,minute,own_goal,penalty,shootout_required,first_shooter,winner
2000-11-15,Barbados,United States,0,4,False,False,FIFA World Cup qualification,Bridgetown,Barbados,False,United States,Ante Razov,90.0,False,False,False,,
2000-11-15,Bolivia,Uruguay,0,0,False,True,FIFA World Cup qualification,La Paz,Bolivia,False,,,,,,False,,
2000-11-15,Brazil,Colombia,1,0,True,False,FIFA World Cup qualification,São Paulo,Brazil,False,Brazil,Roque Júnior,90.0,False,False,False,,
2000-11-15,Canada,Mexico,0,0,False,True,FIFA World Cup qualification,Toronto,Canada,False,,,,,,False,,
2000-11-15,Chile,Argentina,0,2,False,False,FIFA World Cup qualification,Santiago,Chile,False,Argentina,Ariel Ortega,27.0,False,False,False,,
2000-11-15,Chile,Argentina,0,2,False,False,FIFA World Cup qualification,Santiago,Chile,False,Argentina,Claudio Husaín,89.0,False,False,False,,
2000-11-15,Cyprus,Andorra,5,0,True,False,FIFA World Cup qualification,Limassol,Cyprus,False,Cyprus,Ioannis Okkas,10.0,False,False,False,,
2000-11-15,Cyprus,Andorra,5,0,True,False,FIFA World Cup qualification,Limassol,Cyprus,False,Cyprus,Ioannis Okkas,18.0,False,False,False,,
2000-11-15,Cyprus,Andorra,5,0,True,False,FIFA World Cup qualification,Limassol,Cyprus,False,Cyprus,Marios Agathokleous,43.0,False,False,False,,
2000-11-15,Cyprus,Andorra,5,0,True,False,FIFA World Cup qualification,Limassol,Cyprus,False,Cyprus,Marios Christodoulou,73.0,False,False,False,,
2000-11-15,Cyprus,Andorra,5,0,True,False,FIFA World Cup qualification,Limassol,Cyprus,False,Cyprus,Milenko Špoljarić,90.0,False,True,False,,
2000-11-15,El Salvador,Jamaica,2,0,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,El Salvador,Juan Carlos Padilla,17.0,False,False,False,,
2000-11-15,El Salvador,Jamaica,2,0,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,El Salvador,Jorge Rodríguez,24.0,False,True,False,,
2000-11-15,Guatemala,Costa Rica,2,1,True,False,FIFA World Cup qualification,Mazatenango,Guatemala,False,Guatemala,Carlos Ruiz,53.0,False,False,False,,
2000-11-15,Guatemala,Costa Rica,2,1,True,False,FIFA World Cup qualification,Mazatenango,Guatemala,False,Costa Rica,Rolando Fonseca,71.0,False,False,False,,
2000-11-15,Guatemala,Costa Rica,2,1,True,False,FIFA World Cup qualification,Mazatenango,Guatemala,False,Guatemala,Carlos Ruiz,87.0,False,False,False,,
2000-11-15,Paraguay,Peru,5,1,True,False,FIFA World Cup qualification,Asunción,Paraguay,False,Paraguay,Roque Santa Cruz,15.0,False,False,False,,
2000-11-15,Paraguay,Peru,5,1,True,False,FIFA World Cup qualification,Asunción,Paraguay,False,Paraguay,José del Solar,25.0,True,False,False,,
2000-11-15,Paraguay,Peru,5,1,True,False,FIFA World Cup qualification,Asunción,Paraguay,False,Paraguay,José Cardozo,45.0,False,False,False,,
2000-11-15,Paraguay,Peru,5,1,True,False,FIFA World Cup qualification,Asunción,Paraguay,False,Paraguay,Carlos Humberto Paredes,65.0,False,False,False,,
2000-11-15,Paraguay,Peru,5,1,True,False,FIFA World Cup qualification,Asunción,Paraguay,False,Peru,Pedro Alejandro García,76.0,False,False,False,,
2000-11-15,Paraguay,Peru,5,1,True,False,FIFA World Cup qualification,Asunción,Paraguay,False,Paraguay,José Luis Chilavert,83.0,False,True,False,,
2000-11-15,San Marino,Latvia,0,1,False,False,FIFA World Cup qualification,Serravalle,San Marino,False,Latvia,Aleksandrs Jeļisejevs,9.0,False,False,False,,
2000-11-15,Trinidad and Tobago,Panama,1,0,True,False,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,Trinidad and Tobago,Nigel Pierre,15.0,False,True,False,,
2000-11-15,Venezuela,Ecuador,1,2,False,False,FIFA World Cup qualification,Maracaibo,Venezuela,False,Ecuador,Iván Kaviedes,3.0,False,False,False,,
2000-11-15,Venezuela,Ecuador,1,2,False,False,FIFA World Cup qualification,Maracaibo,Venezuela,False,Ecuador,Wellington Sánchez,23.0,False,False,False,,
2000-11-15,Venezuela,Ecuador,1,2,False,False,FIFA World Cup qualification,Maracaibo,Venezuela,False,Venezuela,Juan Enrique García,66.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Farhad Majidi,12.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Karim Bagheri,13.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Ali Karimi,19.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Karim Bagheri,23.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Alireza Vahedi Nikbakht,31.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Karim Bagheri,33.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Ali Daei,34.0,False,True,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Sohrab Bakhtiarizadeh,43.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Karim Bagheri,48.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Ali Daei,53.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Ali Karimi,55.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Ali Karimi,58.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Karim Bagheri,67.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Sohrab Bakhtiarizadeh,69.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Ali Daei,72.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Farhad Majidi,75.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Karim Bagheri,77.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Farhad Majidi,79.0,False,False,False,,
2000-11-24,Iran,Guam,19,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Ali Karimi,86.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Alier Ashurmamadov,3.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Tokhirjon Muminov,13.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Alier Ashurmamadov,16.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Denis Knitel,20.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Rustam Khojaev,26.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Sukhrob Hamidov,31.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Rustam Khojaev,39.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Sukhrob Hamidov,47.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Rahmatullo Fuzailov,52.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Zaker Berdykulov,62.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Zaker Berdykulov,67.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Rustam Khojaev,70.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Sukhrob Hamidov,77.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Shukhrat Jabbarov,77.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Rustam Usmonov,87.0,False,False,False,,
2000-11-26,Tajikistan,Guam,16,0,True,False,FIFA World Cup qualification,Tabriz,Iran,True,Tajikistan,Sukhrob Hamidov,89.0,False,True,False,,
2000-11-28,Iran,Tajikistan,2,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Ali Daei,47.0,False,False,False,,
2000-11-28,Iran,Tajikistan,2,0,True,False,FIFA World Cup qualification,Tabriz,Iran,False,Iran,Mehdi Hasheminasab,54.0,False,False,False,,
2001-01-06,Costa Rica,Guatemala,5,2,True,False,FIFA World Cup qualification,Miami,United States,True,Guatemala,Carlos Ruiz,4.0,False,False,False,,
2001-01-06,Costa Rica,Guatemala,5,2,True,False,FIFA World Cup qualification,Miami,United States,True,Costa Rica,Paulo Wanchope,7.0,False,False,False,,
2001-01-06,Costa Rica,Guatemala,5,2,True,False,FIFA World Cup qualification,Miami,United States,True,Costa Rica,Rolando Fonseca,43.0,False,False,False,,
2001-01-06,Costa Rica,Guatemala,5,2,True,False,FIFA World Cup qualification,Miami,United States,True,Costa Rica,Reynaldo Parks,58.0,False,False,False,,
2001-01-06,Costa Rica,Guatemala,5,2,True,False,FIFA World Cup qualification,Miami,United States,True,Costa Rica,Rolando Fonseca,59.0,False,False,False,,
2001-01-06,Costa Rica,Guatemala,5,2,True,False,FIFA World Cup qualification,Miami,United States,True,Costa Rica,Jafet Soto,73.0,False,False,False,,
2001-01-06,Costa Rica,Guatemala,5,2,True,False,FIFA World Cup qualification,Miami,United States,True,Guatemala,Carlos Ruiz,89.0,False,True,False,,
2001-01-26,Algeria,Namibia,1,0,True,False,FIFA World Cup qualification,Algiers,Algeria,False,Algeria,Djamel Belmadi,34.0,False,False,False,,
2001-01-27,Nigeria,Sudan,3,0,True,False,FIFA World Cup qualification,Port Harcourt,Nigeria,False,Nigeria,Victor Agali,57.0,False,False,False,,
2001-01-27,Nigeria,Sudan,3,0,True,False,FIFA World Cup qualification,Port Harcourt,Nigeria,False,Nigeria,Victor Agali,67.0,False,False,False,,
2001-01-27,Nigeria,Sudan,3,0,True,False,FIFA World Cup qualification,Port Harcourt,Nigeria,False,Nigeria,Nwankwo Kanu,82.0,False,False,False,,
2001-01-27,South Africa,Burkina Faso,1,0,True,False,FIFA World Cup qualification,Rustenburg,South Africa,False,South Africa,Shaun Bartlett,17.0,False,False,False,,
2001-01-28,Angola,Libya,3,1,True,False,FIFA World Cup qualification,Luanda,Angola,False,Libya,Jehad Muntasser,17.0,False,False,False,,
2001-01-28,Angola,Libya,3,1,True,False,FIFA World Cup qualification,Luanda,Angola,False,Angola,Bodunha,48.0,False,False,False,,
2001-01-28,Angola,Libya,3,1,True,False,FIFA World Cup qualification,Luanda,Angola,False,Angola,Bodunha,51.0,False,False,False,,
2001-01-28,Angola,Libya,3,1,True,False,FIFA World Cup qualification,Luanda,Angola,False,Angola,Akwá,75.0,False,False,False,,
2001-01-28,Congo,Tunisia,1,2,False,False,FIFA World Cup qualification,Pointe-Noire,Congo,False,Tunisia,Ali Zitouni,38.0,False,False,False,,
2001-01-28,Congo,Tunisia,1,2,False,False,FIFA World Cup qualification,Pointe-Noire,Congo,False,Congo,Christ Bongo,42.0,False,False,False,,
2001-01-28,Congo,Tunisia,1,2,False,False,FIFA World Cup qualification,Pointe-Noire,Congo,False,Tunisia,Ziad Jaziri,58.0,False,False,False,,
2001-01-28,Egypt,Morocco,0,0,False,True,FIFA World Cup qualification,Cairo,Egypt,False,,,,,,False,,
2001-01-28,Ghana,Liberia,1,3,False,False,FIFA World Cup qualification,Accra,Ghana,False,Liberia,Frank Seator,10.0,False,False,False,,
2001-01-28,Ghana,Liberia,1,3,False,False,FIFA World Cup qualification,Accra,Ghana,False,Ghana,Emmanuel Duah,70.0,False,False,False,,
2001-01-28,Ghana,Liberia,1,3,False,False,FIFA World Cup qualification,Accra,Ghana,False,Liberia,Oliver Makor,85.0,False,False,False,,
2001-01-28,Ghana,Liberia,1,3,False,False,FIFA World Cup qualification,Accra,Ghana,False,Liberia,Musa Shannon,89.0,False,False,False,,
2001-01-28,Madagascar,Ivory Coast,1,3,False,False,FIFA World Cup qualification,Antananarivo,Madagascar,False,Ivory Coast,Ibrahima Bakayoko,39.0,False,False,False,,
2001-01-28,Madagascar,Ivory Coast,1,3,False,False,FIFA World Cup qualification,Antananarivo,Madagascar,False,Ivory Coast,Ibrahima Bakayoko,46.0,False,False,False,,
2001-01-28,Madagascar,Ivory Coast,1,3,False,False,FIFA World Cup qualification,Antananarivo,Madagascar,False,Madagascar,Ruphin Menakely,58.0,False,False,False,,
2001-01-28,Madagascar,Ivory Coast,1,3,False,False,FIFA World Cup qualification,Antananarivo,Madagascar,False,Ivory Coast,Zéphirin Zoko,86.0,False,False,False,,
2001-01-28,Togo,Cameroon,0,2,False,False,FIFA World Cup qualification,Lomé,Togo,False,Cameroon,Samuel Eto'o,56.0,False,False,False,,
2001-01-28,Togo,Cameroon,0,2,False,False,FIFA World Cup qualification,Lomé,Togo,False,Cameroon,Patrick M'Boma,69.0,False,False,False,,
2001-02-03,Bahrain,Kuwait,1,2,False,False,FIFA World Cup qualification,Singapore,Singapore,True,Kuwait,Jasem Al-Huwaidi,66.0,False,False,False,,
2001-02-03,Bahrain,Kuwait,1,2,False,False,FIFA World Cup qualification,Singapore,Singapore,True,Kuwait,Naser Al-Sauhi,72.0,False,False,False,,
2001-02-03,Bahrain,Kuwait,1,2,False,False,FIFA World Cup qualification,Singapore,Singapore,True,Bahrain,Yusuf A'Amer Al Sadi,90.0,False,False,False,,
2001-02-03,Singapore,Kyrgyzstan,0,1,False,False,FIFA World Cup qualification,Singapore,Singapore,False,Kyrgyzstan,Ilia Kovalenko,83.0,False,False,False,,
2001-02-06,Bahrain,Kyrgyzstan,1,0,True,False,FIFA World Cup qualification,Singapore,Singapore,True,Bahrain,Yusuf A'Amer Al Sadi,86.0,False,False,False,,
2001-02-06,Singapore,Kuwait,1,1,False,True,FIFA World Cup qualification,Singapore,Singapore,False,Kuwait,Bashar Abdullah,61.0,False,False,False,,
2001-02-06,Singapore,Kuwait,1,1,False,True,FIFA World Cup qualification,Singapore,Singapore,False,Singapore,Noh Alam Shah,86.0,False,False,False,,
2001-02-08,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Mohammad Al-Shalhoub,10.0,False,False,False,,
2001-02-08,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Obeid Al-Dosari,23.0,False,False,False,,
2001-02-08,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Mohammad Al-Shalhoub,25.0,False,False,False,,
2001-02-08,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Hussein Abdulghani,30.0,False,False,False,,
2001-02-08,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Hussein Abdulghani,59.0,False,False,False,,
2001-02-08,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Marzouk Al-Otaibi,71.0,False,False,False,,
2001-02-08,Vietnam,Bangladesh,0,0,False,True,FIFA World Cup qualification,Dammam,Saudi Arabia,True,,,,,,False,,
2001-02-09,Kyrgyzstan,Kuwait,0,3,False,False,FIFA World Cup qualification,Singapore,Singapore,True,Kuwait,Ali Asel,61.0,False,False,False,,
2001-02-09,Kyrgyzstan,Kuwait,0,3,False,False,FIFA World Cup qualification,Singapore,Singapore,True,Kuwait,Jasem Al-Huwaidi,85.0,False,False,False,,
2001-02-09,Kyrgyzstan,Kuwait,0,3,False,False,FIFA World Cup qualification,Singapore,Singapore,True,Kuwait,Khalaf Al-Mutairi,90.0,False,False,False,,
2001-02-09,Singapore,Bahrain,1,2,False,False,FIFA World Cup qualification,Singapore,Singapore,False,Bahrain,Yusuf A'Amer Al Sadi,15.0,False,False,False,,
2001-02-09,Singapore,Bahrain,1,2,False,False,FIFA World Cup qualification,Singapore,Singapore,False,Bahrain,Yusuf A'Amer Al Sadi,25.0,False,False,False,,
2001-02-09,Singapore,Bahrain,1,2,False,False,FIFA World Cup qualification,Singapore,Singapore,False,Singapore,Mohd Noor Ali,65.0,False,False,False,,
2001-02-10,Mongolia,Vietnam,0,1,False,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Vietnam,Nguyễn Hồng Sơn,45.0,False,True,False,,
2001-02-10,Saudi Arabia,Bangladesh,3,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,30.0,False,False,False,,
2001-02-10,Saudi Arabia,Bangladesh,3,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Sami Al-Jaber,63.0,False,False,False,,
2001-02-10,Saudi Arabia,Bangladesh,3,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,85.0,False,False,False,,
2001-02-12,Mongolia,Bangladesh,0,3,False,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Bangladesh,Alfaz Ahmed,41.0,False,False,False,,
2001-02-12,Mongolia,Bangladesh,0,3,False,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Bangladesh,Alfaz Ahmed,60.0,False,False,False,,
2001-02-12,Mongolia,Bangladesh,0,3,False,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Bangladesh,Rokonuzzaman Kanchan,85.0,False,False,False,,
2001-02-12,Saudi Arabia,Vietnam,5,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,17.0,False,False,False,,
2001-02-12,Saudi Arabia,Vietnam,5,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Sami Al-Jaber,29.0,False,False,False,,
2001-02-12,Saudi Arabia,Vietnam,5,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Sami Al-Jaber,70.0,False,False,False,,
2001-02-12,Saudi Arabia,Vietnam,5,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,88.0,False,False,False,,
2001-02-12,Saudi Arabia,Vietnam,5,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Sami Al-Jaber,90.0,False,False,False,,
2001-02-15,Bangladesh,Vietnam,0,4,False,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Vietnam,Nguyễn Văn Sỹ,65.0,False,False,False,,
2001-02-15,Bangladesh,Vietnam,0,4,False,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Vietnam,Nguyễn Hồng Sơn,73.0,False,False,False,,
2001-02-15,Bangladesh,Vietnam,0,4,False,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Vietnam,Nguyễn Trung Vĩnh,77.0,False,False,False,,
2001-02-15,Bangladesh,Vietnam,0,4,False,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Vietnam,Nguyễn Hồng Sơn,87.0,False,True,False,,
2001-02-15,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Sami Al-Jaber,20.0,False,False,False,,
2001-02-15,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Mohammad Al-Shalhoub,24.0,False,False,False,,
2001-02-15,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,28.0,False,False,False,,
2001-02-15,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Obeid Al-Dosari,40.0,False,False,False,,
2001-02-15,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Mohammed Al-Khilaiwi,76.0,False,False,False,,
2001-02-15,Saudi Arabia,Mongolia,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Obeid Al-Dosari,86.0,False,False,False,,
2001-02-17,Saudi Arabia,Bangladesh,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Mohsin Harthi,5.0,False,False,False,,
2001-02-17,Saudi Arabia,Bangladesh,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,27.0,False,False,False,,
2001-02-17,Saudi Arabia,Bangladesh,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,28.0,False,False,False,,
2001-02-17,Saudi Arabia,Bangladesh,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Obeid Al-Dosari,33.0,False,False,False,,
2001-02-17,Saudi Arabia,Bangladesh,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Obeid Al-Dosari,38.0,False,False,False,,
2001-02-17,Saudi Arabia,Bangladesh,6,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,43.0,False,False,False,,
2001-02-17,Vietnam,Mongolia,4,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Vietnam,Nguyễn Lương Phúc,3.0,False,False,False,,
2001-02-17,Vietnam,Mongolia,4,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Vietnam,Nguyễn Hồng Sơn,15.0,False,False,False,,
2001-02-17,Vietnam,Mongolia,4,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Vietnam,Nguyễn Hồng Sơn,21.0,False,False,False,,
2001-02-17,Vietnam,Mongolia,4,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Vietnam,Nguyễn Lương Phúc,87.0,False,False,False,,
2001-02-19,Bangladesh,Mongolia,2,2,False,True,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Mongolia,Bayarzorig Davaa,36.0,False,False,False,,
2001-02-19,Bangladesh,Mongolia,2,2,False,True,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Bangladesh,Mohammed Sujan,80.0,False,False,False,,
2001-02-19,Bangladesh,Mongolia,2,2,False,True,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Bangladesh,Mohammed Sujan,82.0,False,False,False,,
2001-02-19,Bangladesh,Mongolia,2,2,False,True,FIFA World Cup qualification,Dammam,Saudi Arabia,True,Mongolia,Boldyn Buman-Uchral,90.0,False,False,False,,
2001-02-19,Saudi Arabia,Vietnam,4,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,31.0,False,False,False,,
2001-02-19,Saudi Arabia,Vietnam,4,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,71.0,False,False,False,,
2001-02-19,Saudi Arabia,Vietnam,4,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Talal Al-Meshal,79.0,False,False,False,,
2001-02-19,Saudi Arabia,Vietnam,4,0,True,False,FIFA World Cup qualification,Dammam,Saudi Arabia,False,Saudi Arabia,Obeid Al-Dosari,88.0,False,False,False,,
2001-02-21,Kuwait,Singapore,1,0,True,False,FIFA World Cup qualification,Kuwait City,Kuwait,False,Kuwait,Khalaf Al-Mutairi,52.0,False,False,False,,
2001-02-21,Kyrgyzstan,Bahrain,1,2,False,False,FIFA World Cup qualification,Kuwait City,Kuwait,True,Kyrgyzstan,Zamirbek Jumagulov,8.0,False,False,False,,
2001-02-21,Kyrgyzstan,Bahrain,1,2,False,False,FIFA World Cup qualification,Kuwait City,Kuwait,True,Bahrain,Mohamed Salmeen,23.0,False,False,False,,
2001-02-21,Kyrgyzstan,Bahrain,1,2,False,False,FIFA World Cup qualification,Kuwait City,Kuwait,True,Bahrain,Mohammad Hassan,74.0,False,False,False,,
2001-02-23,Libya,Togo,3,3,False,True,FIFA World Cup qualification,Benghazi,Libya,False,Libya,Khalifa Khalifa,11.0,False,False,False,,
2001-02-23,Libya,Togo,3,3,False,True,FIFA World Cup qualification,Benghazi,Libya,False,Togo,Moustapha Salifou,21.0,False,False,False,,
2001-02-23,Libya,Togo,3,3,False,True,FIFA World Cup qualification,Benghazi,Libya,False,Libya,Khaled Elfallah,25.0,False,False,False,,
2001-02-23,Libya,Togo,3,3,False,True,FIFA World Cup qualification,Benghazi,Libya,False,Togo,Komlan Amewou,30.0,False,False,False,,
2001-02-23,Libya,Togo,3,3,False,True,FIFA World Cup qualification,Benghazi,Libya,False,Togo,Zanzan Atte-Oudeyi,78.0,False,False,False,,
2001-02-23,Libya,Togo,3,3,False,True,FIFA World Cup qualification,Benghazi,Libya,False,Libya,Khaled Elfallah,80.0,False,False,False,,
2001-02-24,Bahrain,Singapore,2,0,True,False,FIFA World Cup qualification,Kuwait City,Kuwait,True,Bahrain,Khamis Eid,40.0,False,False,False,,
2001-02-24,Bahrain,Singapore,2,0,True,False,FIFA World Cup qualification,Kuwait City,Kuwait,True,Bahrain,Yusuf A'Amer Al Sadi,43.0,False,False,False,,
2001-02-24,Burkina Faso,Zimbabwe,1,2,False,False,FIFA World Cup qualification,Bobo Dioulasso,Burkina Faso,False,Zimbabwe,Peter Ndlovu,3.0,False,False,False,,
2001-02-24,Burkina Faso,Zimbabwe,1,2,False,False,FIFA World Cup qualification,Bobo Dioulasso,Burkina Faso,False,Zimbabwe,Peter Ndlovu,12.0,False,False,False,,
2001-02-24,Burkina Faso,Zimbabwe,1,2,False,False,FIFA World Cup qualification,Bobo Dioulasso,Burkina Faso,False,Burkina Faso,Moumouni Dagano,23.0,False,False,False,,
2001-02-24,Kuwait,Kyrgyzstan,2,0,True,False,FIFA World Cup qualification,Kuwait City,Kuwait,False,Kuwait,Jasem Al-Huwaidi,21.0,False,False,False,,
